timestamp,near_month_expiry,near_month_open,near_month_high,near_month_low,near_month_close,near_month_volume,mid_month_expiry,mid_month_open,mid_month_high,mid_month_low,mid_month_close,mid_month_volume
2025-08-28 12:24:00,2025-08-28,23941.89,23942.43,23941.11,23941.25,15216,2025-09-25,24043.34,24043.6,24041.92,24042.12,4070
2025-08-28 12:25:00,2025-08-28,23949.08,23949.17,23947.47,23947.59,10738,2025-09-25,24046.09,24046.92,24045.55,24046.69,9329
2025-08-28 12:26:00,2025-08-28,23966.67,23967.69,23965.82,23965.92,5675,2025-09-25,24065.93,24068.2,24065.05,24067.62,2387
2025-08-28 12:27:00,2025-08-28,23965.88,23967.81,23965.83,23966.51,13519,2025-09-25,24060.11,24060.24,24058.66,24059.61,9631
2025-08-28 12:28:00,2025-08-28,23984.84,23986.77,23984.67,23986.27,19768,2025-09-25,24085.87,24086.03,24083.63,24084.21,7694
2025-08-28 12:29:00,2025-08-28,24003.38,24003.61,24001.93,24002.8,16819,2025-09-25,24095.01,24096.58,24095.01,24096.47,2662
2025-08-28 12:30:00,2025-08-28,23985.47,23986.59,23985.31,23986.57,11963,2025-09-25,24085.67,24086.01,24083.6,24085.78,2334
2025-08-28 12:31:00,2025-08-28,23976.13,23976.52,23973.71,23974.71,22195,2025-09-25,24077.39,24079.14,24075.95,24076.5,9383
2025-08-28 12:32:00,2025-08-28,23993.45,23994.12,23991.21,23991.53,10194,2025-09-25,24085.53,24088.58,24085.35,24088.25,4575
2025-08-28 12:33:00,2025-08-28,23949.71,23950.74,23946.6,23947.89,11618,2025-09-25,24049.57,24050.51,24049.05,24050.32,10837
2025-08-28 12:34:00,2025-08-28,23945.04,23947.02,23943.71,23946.01,15724,2025-09-25,24045.54,24045.6,24043.58,24044.36,9501
2025-08-28 12:35:00,2025-08-28,23922.94,23923.82,23922.47,23922.48,14771,2025-09-25,24020.15,24021.56,24019.23,24019.42,8830
2025-08-28 12:36:00,2025-08-28,23915.84,23916.19,23914.93,23915.14,16679,2025-09-25,24012.24,24012.87,24011.56,24011.89,4425
2025-08-28 12:37:00,2025-08-28,23912.25,23912.51,23911.29,23912.5,25031,2025-09-25,24011.58,24011.78,24011.2,24011.2,8943
2025-08-28 12:38:00,2025-08-28,23906.69,23907.38,23905.3,23905.84,22464,2025-09-25,24006.46,24007.1,24005.38,24006.95,11455
2025-08-28 12:39:00,2025-08-28,23895.13,23897.58,23894.65,23897.24,9970,2025-09-25,23997.55,23998.32,23994.7,23994.83,2461
2025-08-28 12:40:00,2025-08-28,23880.67,23881.19,23880.06,23880.45,17974,2025-09-25,23984.07,23984.17,23982.98,23983.01,4924
2025-08-28 12:41:00,2025-08-28,23918.05,23918.41,23916.38,23916.65,14458,2025-09-25,24018.14,24018.6,24016.53,24017.15,3964
2025-08-28 12:42:00,2025-08-28,23946.3,23946.48,23944.47,23944.65,13563,2025-09-25,24046.69,24046.79,24043.8,24044.49,5629
2025-08-28 12:43:00,2025-08-28,23928.44,23928.79,23926.69,23926.98,12413,2025-09-25,24025.4,24026.18,24024.26,24025.07,9294
2025-08-28 12:44:00,2025-08-28,23952.03,23952.36,23950.59,23951.49,18223,2025-09-25,24051.86,24052.69,24049.82,24050.72,6479
2025-08-28 12:45:00,2025-08-28,23945.84,23947.66,23944.67,23945.65,6705,2025-09-25,24047.83,24048.62,24044.74,24044.86,7492
2025-08-28 12:46:00,2025-08-28,23949.97,23950.5,23947.72,23948.28,8200,2025-09-25,24050.22,24050.31,24049.52,24049.71,4798
2025-08-28 12:47:00,2025-08-28,23948.0,23948.37,23945.86,23946.08,13957,2025-09-25,24046.8,24050.12,24046.68,24048.95,2983
2025-08-28 12:48:00,2025-08-28,23934.57,23935.9,23933.77,23935.51,13347,2025-09-25,24030.42,24032.59,24029.85,24032.27,4302
2025-08-28 12:49:00,2025-08-28,23952.12,23952.28,23951.31,23951.81,24394,2025-09-25,24052.79,24053.86,24052.23,24053.21,10526
2025-08-28 12:50:00,2025-08-28,23951.67,23952.92,23951.66,23952.06,4109,2025-09-25,24054.69,24054.96,24052.09,24053.61,7825
2025-08-28 12:51:00,2025-08-28,23945.8,23946.14,23944.53,23945.18,19373,2025-09-25,24046.55,24047.82,24046.15,24046.22,5468
2025-08-28 12:52:00,2025-08-28,23925.86,23926.2,23924.32,23924.74,15258,2025-09-25,24024.32,24024.82,24023.81,24023.98,9794
2025-08-28 12:53:00,2025-08-28,23913.1,23913.42,23909.93,23910.84,13071,2025-09-25,24005.2,24007.52,24004.72,24007.4,2176
2025-08-28 12:54:00,2025-08-28,23885.6,23885.84,23884.82,23885.15,12940,2025-09-25,23985.73,23986.29,23982.57,23983.12,4165
2025-08-28 12:55:00,2025-08-28,23886.21,23887.76,23885.85,23886.7,13185,2025-09-25,23987.1,23988.0,23986.37,23987.13,3916
2025-08-28 12:56:00,2025-08-28,23866.96,23869.07,23866.03,23868.76,7596,2025-09-25,23971.01,23971.11,23969.61,23970.04,11846
2025-08-28 12:57:00,2025-08-28,23863.48,23864.59,23862.96,23863.88,7092,2025-09-25,23968.57,23968.58,23963.45,23964.13,8914
2025-08-28 12:58:00,2025-08-28,23884.3,23885.94,23884.0,23885.01,21221,2025-09-25,23982.34,23983.19,23981.18,23982.42,7986
2025-08-28 12:59:00,2025-08-28,23900.46,23903.28,23900.25,23902.83,25874,2025-09-25,24010.98,24011.46,24009.75,24010.19,1552
2025-08-28 13:00:00,2025-08-28,23903.4,23903.57,23902.38,23902.65,11239,2025-09-25,24001.95,24002.31,24000.3,24000.96,3435
2025-08-28 13:01:00,2025-08-28,23902.21,23902.67,23900.89,23901.84,17846,2025-09-25,24005.32,24005.59,24004.3,24004.4,8173
2025-08-28 13:02:00,2025-08-28,23930.68,23931.62,23929.73,23930.04,25549,2025-09-25,24033.5,24033.72,24031.77,24032.13,5487
2025-08-28 13:03:00,2025-08-28,23939.82,23940.25,23938.29,23938.68,9661,2025-09-25,24041.36,24044.19,24040.93,24043.3,11204
2025-08-28 13:04:00,2025-08-28,23933.07,23933.33,23931.35,23933.26,20151,2025-09-25,24030.24,24030.54,24029.66,24029.78,9529
2025-08-28 13:05:00,2025-08-28,23913.36,23913.55,23911.87,23912.24,14679,2025-09-25,24013.19,24014.44,24012.14,24012.54,6197
2025-08-28 13:06:00,2025-08-28,23918.61,23918.87,23917.67,23918.26,13337,2025-09-25,24018.38,24018.95,24017.87,24018.8,9369
2025-08-28 13:07:00,2025-08-28,23931.55,23931.62,23929.23,23929.71,9054,2025-09-25,24029.95,24034.42,24029.56,24032.58,11741
2025-08-28 13:08:00,2025-08-28,23921.97,23922.19,23919.49,23920.6,8222,2025-09-25,24018.74,24021.01,24017.81,24020.3,6340
2025-08-28 13:09:00,2025-08-28,23927.05,23927.08,23926.2,23926.32,11550,2025-09-25,24020.86,24024.12,24020.43,24023.87,8246
2025-08-28 13:10:00,2025-08-28,23920.62,23921.16,23919.04,23919.98,20336,2025-09-25,24017.58,24018.81,24016.41,24017.4,11145
2025-08-28 13:11:00,2025-08-28,23914.66,23917.9,23914.44,23917.68,22941,2025-09-25,24019.22,24020.12,24017.16,24017.84,4111
2025-08-28 13:12:00,2025-08-28,23878.63,23879.14,23878.31,23878.57,8959,2025-09-25,23982.06,23982.8,23979.77,23980.84,10808
2025-08-28 13:13:00,2025-08-28,23875.51,23876.41,23874.44,23875.41,15708,2025-09-25,23974.14,23976.24,23972.89,23975.68,2524
2025-08-28 13:14:00,2025-08-28,23891.64,23891.68,23889.61,23890.17,23799,2025-09-25,23994.55,23995.08,23993.95,23994.56,8308
2025-08-28 13:15:00,2025-08-28,23875.96,23879.0,23875.62,23878.48,4613,2025-09-25,23980.67,23983.11,23979.84,23982.45,9719
2025-08-28 13:16:00,2025-08-28,23882.24,23882.25,23880.37,23881.45,18577,2025-09-25,23980.91,23985.81,23979.24,23985.4,7953
2025-08-28 13:17:00,2025-08-28,23867.82,23869.46,23867.59,23869.16,24758,2025-09-25,23975.22,23975.78,23973.2,23973.49,6703
2025-08-28 13:18:00,2025-08-28,23875.0,23875.77,23874.8,23875.02,15070,2025-09-25,23976.67,23978.19,23976.08,23977.88,7982
2025-08-28 13:19:00,2025-08-28,23872.01,23872.77,23871.28,23872.22,8746,2025-09-25,23973.75,23974.22,23971.02,23971.65,3092
2025-08-28 13:20:00,2025-08-28,23855.88,23856.32,23855.58,23856.1,24250,2025-09-25,23958.3,23960.13,23957.61,23959.34,3763
2025-08-28 13:21:00,2025-08-28,23877.7,23877.76,23877.32,23877.5,16104,2025-09-25,23981.54,23982.67,23980.83,23981.44,4333
2025-08-28 13:22:00,2025-08-28,23891.96,23893.0,23891.14,23892.1,9530,2025-09-25,23995.19,23995.72,23993.54,23994.44,7776
2025-08-28 13:23:00,2025-08-28,23880.21,23881.71,23880.13,23881.49,23256,2025-09-25,23986.53,23986.86,23985.18,23985.76,6139
2025-08-28 13:24:00,2025-08-28,23890.8,23890.96,23889.59,23890.61,7329,2025-09-25,23995.71,23996.7,23993.3,23994.68,4066
2025-08-28 13:25:00,2025-08-28,23898.14,23898.86,23896.7,23897.33,7949,2025-09-25,23998.4,23999.0,23997.36,23997.41,10769
2025-08-28 13:26:00,2025-08-28,23908.0,23909.71,23907.68,23908.91,11668,2025-09-25,24018.98,24019.85,24014.25,24014.32,5426
2025-08-28 13:27:00,2025-08-28,23881.17,23883.49,23880.91,23882.57,5704,2025-09-25,23989.56,23989.65,23987.5,23989.05,6183
2025-08-28 13:28:00,2025-08-28,23894.8,23897.85,23894.65,23896.84,25934,2025-09-25,24003.26,24006.59,24002.18,24005.65,5801
2025-08-28 13:29:00,2025-08-28,23889.43,23890.53,23889.29,23889.38,19629,2025-09-25,23994.27,23995.2,23994.16,23994.56,3410
2025-08-28 13:30:00,2025-08-28,23881.98,23882.95,23880.82,23882.77,7430,2025-09-25,23989.16,23990.61,23988.43,23989.32,9182
2025-08-28 13:31:00,2025-08-28,23924.36,23924.61,23924.13,23924.16,5577,2025-09-25,24027.06,24027.91,24026.5,24027.75,6208
2025-08-28 13:32:00,2025-08-28,23928.87,23929.58,23928.43,23929.55,11600,2025-09-25,24038.54,24038.64,24036.86,24036.89,1670
2025-08-28 13:33:00,2025-08-28,23923.94,23924.16,23922.72,23923.66,16748,2025-09-25,24032.08,24032.59,24031.16,24031.22,11622
2025-08-28 13:34:00,2025-08-28,23888.24,23889.01,23887.53,23888.97,5659,2025-09-25,23993.05,23997.53,23992.96,23996.26,10065
2025-08-28 13:35:00,2025-08-28,23910.4,23910.77,23909.79,23910.72,16940,2025-09-25,24017.88,24018.46,24016.3,24016.95,9097
2025-08-28 13:36:00,2025-08-28,23890.17,23890.63,23889.53,23889.59,6317,2025-09-25,23999.99,24000.08,23998.91,23999.54,10625
2025-08-28 13:37:00,2025-08-28,23874.0,23874.08,23873.7,23873.93,4273,2025-09-25,23975.57,23978.76,23974.74,23978.74,11021
2025-08-28 13:38:00,2025-08-28,23869.17,23871.01,23868.88,23870.65,19787,2025-09-25,23975.17,23976.58,23975.09,23975.79,5043
2025-08-28 13:39:00,2025-08-28,23890.81,23891.7,23889.84,23890.74,4170,2025-09-25,23998.87,24003.5,23998.25,24000.7,7915
2025-08-28 13:40:00,2025-08-28,23902.22,23903.95,23901.9,23903.78,6098,2025-09-25,24009.44,24010.68,24008.6,24009.55,7892
2025-08-28 13:41:00,2025-08-28,23901.31,23901.65,23900.59,23900.85,22555,2025-09-25,24011.37,24011.66,24008.65,24009.14,4306
2025-08-28 13:42:00,2025-08-28,23906.23,23906.38,23904.76,23905.09,9729,2025-09-25,24009.92,24011.17,24007.76,24007.83,3830
2025-08-28 13:43:00,2025-08-28,23894.96,23895.19,23894.86,23894.98,9396,2025-09-25,23996.71,23998.57,23995.35,23998.08,2696
2025-08-28 13:44:00,2025-08-28,23896.08,23898.24,23895.98,23897.55,9992,2025-09-25,24001.46,24002.24,24000.8,24002.05,8422
2025-08-28 13:45:00,2025-08-28,23898.38,23900.12,23897.86,23899.71,11260,2025-09-25,24001.75,24003.24,24001.45,24001.95,9699
2025-08-28 13:46:00,2025-08-28,23912.84,23914.81,23912.1,23914.34,23662,2025-09-25,24018.44,24019.61,24017.64,24018.03,9490
2025-08-28 13:47:00,2025-08-28,23929.35,23929.66,23928.21,23928.7,16948,2025-09-25,24032.58,24035.23,24032.09,24033.8,4820
2025-08-28 13:48:00,2025-08-28,23937.51,23937.63,23937.0,23937.24,26317,2025-09-25,24042.08,24043.88,24041.21,24043.19,3655
2025-08-28 13:49:00,2025-08-28,23932.58,23932.83,23932.27,23932.5,15148,2025-09-25,24034.26,24039.84,24032.74,24039.64,6262
2025-08-28 13:50:00,2025-08-28,23943.65,23943.93,23942.78,23943.51,21894,2025-09-25,24047.86,24048.46,24045.75,24046.23,7241
2025-08-28 13:51:00,2025-08-28,23941.69,23941.93,23939.8,23940.64,23188,2025-09-25,24051.93,24052.24,24050.2,24051.09,11150
2025-08-28 13:52:00,2025-08-28,23923.58,23925.22,23922.84,23924.93,13375,2025-09-25,24030.06,24031.47,24027.3,24027.8,10685
2025-08-28 13:53:00,2025-08-28,23920.0,23920.11,23916.27,23917.06,8072,2025-09-25,24022.22,24025.69,24022.1,24025.09,11118
2025-08-28 13:54:00,2025-08-28,23919.42,23920.4,23919.05,23919.74,8271,2025-09-25,24024.46,24024.61,24023.26,24024.02,10427
2025-08-28 13:55:00,2025-08-28,23934.98,23935.07,23933.81,23934.22,13365,2025-09-25,24041.12,24044.04,24040.99,24043.23,11628
2025-08-28 13:56:00,2025-08-28,23930.51,23930.82,23929.61,23929.96,7100,2025-09-25,24038.39,24039.18,24037.63,24037.95,6387
2025-08-28 13:57:00,2025-08-28,23910.59,23911.7,23910.02,23911.67,25645,2025-09-25,24022.33,24023.2,24021.55,24022.11,1998
2025-08-28 13:58:00,2025-08-28,23912.24,23913.97,23912.2,23913.52,10360,2025-09-25,24016.54,24018.75,24015.74,24018.06,2377
2025-08-28 13:59:00,2025-08-28,23914.4,23914.74,23913.69,23914.42,11710,2025-09-25,24022.05,24022.68,24022.04,24022.64,5597
2025-08-28 14:00:00,2025-08-28,23916.04,23917.54,23915.79,23917.25,18853,2025-09-25,24028.09,24028.34,24027.12,24027.27,4205
2025-08-28 14:01:00,2025-08-28,23932.26,23932.3,23931.53,23932.19,7808,2025-09-25,24040.35,24040.47,24039.91,24040.12,3284
2025-08-28 14:02:00,2025-08-28,23948.92,23949.02,23947.99,23948.18,26521,2025-09-25,24056.96,24058.53,24056.96,24058.53,11508
2025-08-28 14:03:00,2025-08-28,23940.81,23941.31,23939.05,23939.33,9313,2025-09-25,24047.82,24048.3,24046.1,24047.39,3551
2025-08-28 14:04:00,2025-08-28,23929.3,23929.43,23927.52,23928.16,5300,2025-09-25,24039.79,24039.85,24036.21,24037.44,11573
2025-08-28 14:05:00,2025-08-28,23914.13,23914.9,23912.13,23913.03,20947,2025-09-25,24019.64,24019.71,24017.7,24019.69,9488
2025-08-28 14:06:00,2025-08-28,23922.24,23924.22,23921.63,23923.51,10973,2025-09-25,24034.65,24034.89,24032.06,24032.86,8229
2025-08-28 14:07:00,2025-08-28,23946.32,23947.15,23945.96,23946.49,5435,2025-09-25,24050.05,24051.84,24049.94,24051.59,8598
2025-08-28 14:08:00,2025-08-28,23942.4,23942.96,23940.4,23940.54,17911,2025-09-25,24048.46,24049.51,24046.76,24048.36,4980
2025-08-28 14:09:00,2025-08-28,23938.82,23938.82,23937.35,23937.67,21051,2025-09-25,24053.08,24053.9,24049.81,24050.69,8287
2025-08-28 14:10:00,2025-08-28,23961.26,23961.43,23960.68,23961.34,14535,2025-09-25,24071.86,24072.62,24070.1,24070.95,3460
2025-08-28 14:11:00,2025-08-28,23968.96,23969.75,23968.55,23968.8,4565,2025-09-25,24074.62,24074.63,24073.34,24073.53,11345
2025-08-28 14:12:00,2025-08-28,23975.1,23975.3,23974.84,23975.16,10752,2025-09-25,24078.75,24081.83,24078.3,24081.72,4668
2025-08-28 14:13:00,2025-08-28,23956.72,23958.18,23954.59,23955.6,20345,2025-09-25,24067.44,24068.4,24064.84,24065.17,4179
2025-08-28 14:14:00,2025-08-28,23967.46,23968.11,23966.95,23967.38,13018,2025-09-25,24080.95,24082.27,24076.13,24076.62,8967
2025-08-28 14:15:00,2025-08-28,23953.8,23954.36,23952.68,23953.22,18289,2025-09-25,24065.31,24065.71,24064.53,24064.96,8392
2025-08-28 14:16:00,2025-08-28,23933.93,23934.91,23932.8,23933.57,4112,2025-09-25,24048.54,24048.86,24047.61,24048.26,6238
2025-08-28 14:17:00,2025-08-28,23927.73,23928.31,23927.57,23928.16,15406,2025-09-25,24040.97,24041.94,24040.47,24041.37,8140
2025-08-28 14:18:00,2025-08-28,23919.02,23920.12,23918.39,23918.84,7635,2025-09-25,24028.59,24030.21,24028.54,24029.21,3174
2025-08-28 14:19:00,2025-08-28,23918.77,23919.03,23917.34,23917.37,22298,2025-09-25,24026.92,24027.51,24025.81,24027.02,8569
2025-08-28 14:20:00,2025-08-28,23896.68,23896.91,23894.31,23894.93,23468,2025-09-25,24008.94,24009.14,24005.61,24006.5,4341
2025-08-28 14:21:00,2025-08-28,23910.72,23910.9,23910.1,23910.2,27942,2025-09-25,24020.79,24020.99,24018.92,24020.33,4364
2025-08-28 14:22:00,2025-08-28,23927.35,23928.12,23926.46,23927.68,19623,2025-09-25,24037.87,24039.0,24034.59,24035.97,3202
2025-08-28 14:23:00,2025-08-28,23897.61,23897.83,23895.08,23895.95,26044,2025-09-25,24004.01,24004.2,24002.62,24004.09,4989
2025-08-28 14:24:00,2025-08-28,23912.72,23913.14,23911.61,23911.92,23259,2025-09-25,24027.23,24028.25,24025.87,24027.61,4978
2025-08-28 14:25:00,2025-08-28,23899.06,23899.45,23898.51,23898.69,22980,2025-09-25,24007.31,24009.53,24006.84,24009.0,6268
2025-08-28 14:26:00,2025-08-28,23911.94,23913.44,23910.88,23912.74,5499,2025-09-25,24030.1,24030.24,24027.04,24027.67,3499
2025-08-28 14:27:00,2025-08-28,23912.55,23914.12,23912.23,23913.53,20402,2025-09-25,24021.25,24022.07,24021.02,24021.59,3526
2025-08-28 14:28:00,2025-08-28,23913.12,23913.13,23912.84,23913.1,10607,2025-09-25,24024.86,24024.86,24024.16,24024.55,7188
2025-08-28 14:29:00,2025-08-28,23908.34,23909.78,23908.0,23909.34,10073,2025-09-25,24020.16,24022.28,24019.58,24021.25,2853
2025-08-28 14:30:00,2025-08-28,23926.98,23928.34,23926.4,23927.45,18983,2025-09-25,24039.14,24041.46,24039.1,24040.37,8733
2025-08-28 14:31:00,2025-08-28,23907.86,23908.32,23907.68,23908.26,21593,2025-09-25,24021.69,24021.94,24021.66,24021.93,11411
2025-08-28 14:32:00,2025-08-28,23916.72,23918.24,23916.32,23918.06,6987,2025-09-25,24026.96,24028.08,24024.29,24025.67,5981
2025-08-28 14:33:00,2025-08-28,23934.4,23935.43,23934.02,23935.07,9615,2025-09-25,24049.89,24050.17,24048.18,24049.17,10961
2025-08-28 14:34:00,2025-08-28,23948.73,23948.81,23946.4,23946.58,16955,2025-09-25,24063.75,24064.0,24062.84,24062.87,2532
2025-08-28 14:35:00,2025-08-28,23983.04,23983.7,23982.56,23983.42,20611,2025-09-25,24093.21,24095.39,24092.97,24095.36,1951
2025-08-28 14:36:00,2025-08-28,23974.3,23975.24,23973.58,23974.59,10580,2025-09-25,24082.16,24084.34,24081.57,24084.0,9074
2025-08-28 14:37:00,2025-08-28,23990.6,23991.19,23990.18,23991.05,16144,2025-09-25,24104.59,24104.97,24103.56,24103.82,9490
2025-08-28 14:38:00,2025-08-28,23989.25,23989.54,23987.48,23988.16,17708,2025-09-25,24101.79,24103.14,24101.67,24102.78,10352
2025-08-28 14:39:00,2025-08-28,24010.18,24010.76,24007.06,24007.68,17501,2025-09-25,24117.33,24119.35,24116.87,24118.95,2096
2025-08-28 14:40:00,2025-08-28,24007.47,24008.54,24006.78,24007.3,5710,2025-09-25,24118.93,24119.37,24118.22,24118.45,9657
2025-08-28 14:41:00,2025-08-28,24002.27,24002.63,23999.94,24000.99,4926,2025-09-25,24108.37,24114.41,24106.45,24113.45,5453
2025-08-28 14:42:00,2025-08-28,24021.99,24023.15,24021.37,24022.09,4386,2025-09-25,24138.08,24138.74,24136.28,24136.71,4685
2025-08-28 14:43:00,2025-08-28,24014.43,24014.49,24013.75,24014.33,18283,2025-09-25,24125.05,24127.93,24124.0,24127.5,3316
2025-08-28 14:44:00,2025-08-28,23992.99,23993.62,23989.97,23991.15,15186,2025-09-25,24103.42,24104.79,24103.0,24104.65,11958
2025-08-28 14:45:00,2025-08-28,23984.69,23984.71,23982.54,23983.16,5691,2025-09-25,24102.5,24102.54,24099.18,24099.89,2168
2025-08-28 14:46:00,2025-08-28,23993.12,23994.36,23992.55,23994.34,10509,2025-09-25,24108.67,24111.45,24108.49,24110.54,10183
2025-08-28 14:47:00,2025-08-28,24013.77,24014.82,24013.21,24014.73,13739,2025-09-25,24131.57,24131.62,24128.63,24130.18,8214
2025-08-28 14:48:00,2025-08-28,24014.36,24017.89,24013.56,24016.49,4812,2025-09-25,24126.49,24131.18,24126.06,24131.12,9218
2025-08-28 14:49:00,2025-08-28,24038.64,24038.92,24038.14,24038.32,5618,2025-09-25,24150.15,24150.77,24149.95,24150.1,8973
2025-08-28 14:50:00,2025-08-28,24013.19,24016.68,24012.81,24015.95,7550,2025-09-25,24129.52,24129.59,24128.93,24129.01,10513
2025-08-28 14:51:00,2025-08-28,24010.39,24010.5,24009.39,24009.95,11107,2025-09-25,24121.17,24121.65,24120.13,24120.69,3429
2025-08-28 14:52:00,2025-08-28,24004.34,24005.38,24003.39,24004.97,12080,2025-09-25,24115.8,24116.36,24115.48,24115.91,1508
2025-08-28 14:53:00,2025-08-28,24002.76,24003.64,24002.69,24003.02,7962,2025-09-25,24113.08,24114.07,24112.68,24113.64,7784
2025-08-28 14:54:00,2025-08-28,24002.72,24003.87,24002.58,24003.69,11218,2025-09-25,24117.47,24118.88,24117.25,24118.55,5215
2025-08-28 14:55:00,2025-08-28,24014.86,24015.82,24013.68,24014.04,23373,2025-09-25,24133.96,24134.23,24131.25,24132.79,2799
2025-08-28 14:56:00,2025-08-28,24011.43,24011.5,24008.17,24008.96,13501,2025-09-25,24124.16,24126.24,24123.71,24126.04,3454
2025-08-28 14:57:00,2025-08-28,24008.91,24009.1,24008.82,24008.93,15588,2025-09-25,24126.22,24127.66,24126.05,24127.53,4983
2025-08-28 14:58:00,2025-08-28,24012.96,24013.17,24010.95,24011.02,5109,2025-09-25,24124.78,24125.56,24123.67,24123.76,2237
2025-08-28 14:59:00,2025-08-28,23995.01,23995.05,23993.87,23994.5,24456,2025-09-25,24105.62,24107.49,24105.04,24107.25,2097
2025-08-28 15:00:00,2025-08-28,23995.82,23996.02,23994.09,23994.6,22785,2025-09-25,24105.27,24110.71,24104.1,24109.35,11118
2025-08-28 15:01:00,2025-08-28,23989.77,23992.56,23989.57,23992.19,15179,2025-09-25,24110.81,24111.2,24109.42,24109.95,4777
2025-08-28 15:02:00,2025-08-28,23989.13,23989.45,23988.08,23988.16,22631,2025-09-25,24105.97,24106.38,24102.0,24102.81,11813
2025-08-28 15:03:00,2025-08-28,23991.42,23991.81,23989.79,23990.04,6890,2025-09-25,24102.99,24103.64,24102.03,24103.58,11625
2025-08-28 15:04:00,2025-08-28,23992.89,23993.65,23991.18,23991.78,26649,2025-09-25,24105.21,24105.45,24103.0,24103.69,2996
2025-08-28 15:05:00,2025-08-28,23986.03,23986.19,23984.94,23984.96,5313,2025-09-25,24099.0,24099.99,24097.42,24098.08,9006
2025-08-28 15:06:00,2025-08-28,24005.78,24005.97,24004.78,24004.84,5864,2025-09-25,24112.92,24115.84,24112.77,24115.45,7808
2025-08-28 15:07:00,2025-08-28,23984.68,23985.09,23983.29,23984.08,5554,2025-09-25,24098.0,24098.98,24097.66,24097.95,8751
2025-08-28 15:08:00,2025-08-28,23973.59,23974.7,23973.01,23973.53,9560,2025-09-25,24090.56,24090.92,24090.47,24090.75,2510
2025-08-28 15:09:00,2025-08-28,24018.57,24019.2,24015.88,24016.77,5598,2025-09-25,24127.52,24131.22,24127.26,24130.71,3479
2025-08-28 15:10:00,2025-08-28,24002.42,24002.7,24001.84,24002.14,16978,2025-09-25,24118.3,24120.06,24117.73,24117.89,2304
2025-08-28 15:11:00,2025-08-28,23979.81,23980.46,23979.48,23979.87,23254,2025-09-25,24095.88,24095.9,24091.49,24092.53,7843
2025-08-28 15:12:00,2025-08-28,23990.1,23990.98,23990.05,23990.69,11135,2025-09-25,24105.75,24108.88,24104.09,24107.63,11859
2025-08-28 15:13:00,2025-08-28,23956.35,23958.65,23956.19,23958.59,19804,2025-09-25,24072.84,24072.99,24069.9,24070.81,8555
2025-08-28 15:14:00,2025-08-28,23954.79,23956.44,23954.55,23955.7,8174,2025-09-25,24069.78,24071.06,24069.43,24070.87,8962
2025-08-28 15:15:00,2025-08-28,23989.19,23989.55,23988.34,23988.91,17420,2025-09-25,24106.47,24107.15,24104.36,24104.77,11838
2025-08-28 15:16:00,2025-08-28,23964.46,23965.84,23964.17,23965.27,15471,2025-09-25,24083.62,24083.64,24081.41,24082.52,8619
2025-08-28 15:17:00,2025-08-28,23933.73,23934.6,23933.04,23933.49,12187,2025-09-25,24059.48,24061.51,24055.34,24055.34,1921
2025-08-28 15:18:00,2025-08-28,23910.03,23911.31,23909.93,23910.99,7070,2025-09-25,24030.49,24030.84,24027.71,24028.62,10603
2025-08-28 15:19:00,2025-08-28,23927.04,23927.62,23925.01,23925.74,21714,2025-09-25,24042.69,24043.09,24039.98,24040.81,5329
2025-08-28 15:20:00,2025-08-28,23944.3,23944.34,23941.61,23942.37,20747,2025-09-25,24057.32,24058.59,24055.26,24055.86,1545
2025-08-28 15:21:00,2025-08-28,23932.54,23934.69,23932.0,23933.82,4892,2025-09-25,24053.01,24056.56,24052.88,24056.08,6825
2025-08-28 15:22:00,2025-08-28,23945.52,23945.78,23945.18,23945.28,18999,2025-09-25,24061.87,24062.06,24060.22,24060.91,11338
2025-08-28 15:23:00,2025-08-28,23966.54,23966.66,23965.56,23965.72,22231,2025-09-25,24077.32,24077.77,24075.25,24075.65,4201
2025-08-28 15:24:00,2025-08-28,23997.94,23998.04,23994.25,23994.95,23563,2025-09-25,24108.69,24112.2,24107.42,24111.5,6660
2025-08-28 15:25:00,2025-08-28,23989.67,23990.02,23989.24,23989.35,23824,2025-09-25,24104.95,24106.21,24103.76,24106.02,3324
2025-08-28 15:26:00,2025-08-28,23957.56,23958.14,23954.89,23955.04,4629,2025-09-25,24071.67,24072.1,24070.24,24070.79,2105
2025-08-28 15:27:00,2025-08-28,23940.42,23941.29,23940.04,23940.85,27781,2025-09-25,24061.72,24062.06,24058.05,24059.06,2345
2025-08-28 15:28:00,2025-08-28,23933.91,23933.95,23933.72,23933.92,26544,2025-09-25,24049.77,24050.03,24049.4,24049.71,9133
2025-08-28 15:29:00,2025-08-28,23831.93,23832.73,23828.63,23829.0,7504,2025-09-25,23947.22,23948.83,23943.46,23943.69,10572
